"Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Coastal_Proximity","Location","Site","SoCal_Group","Island_Size","Latitude","Longitude","Epoch","Formation","Decade","Year","Season","Month","Mean_SST","Mean_SST_Sdev","Length_mm","Width_mm","Geometric_Mean","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","mean_pvolc3","sd_pvolc3","zooplankton_n_points_used","zooplankton_mean_distance","fish_total_catch_wt_kg","fish_cpue_kg_per_ha_der","sd_total_catch_wt_kg","sd_cpue_kg_per_ha_der","fish_n_points_used","fish_mean_distance","Population_Density","Population_Density_NoBaja","MPA","Image_url"
1951,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,24.52,13.94,18.49,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,22.3,12.69,16.82,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,19.53,11.18,14.78,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,22.9,13.16,17.36,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,23.57,13.72,17.98,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,7.88,4.7,6.09,0.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,8.57,5.16,6.65,0.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,16.42,10.03,12.83,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,13.34,8.16,10.43,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,11.03,6.75,8.63,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,9.16,5.73,7.24,0.63,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,6.55,4.1,5.18,0.63,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,"32.12","-116.88","Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,10.9,6.95,8.7,0.64,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001,"LACM-M","82-59.4","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island: Wilson Rock","National Park","Medium","34.11","-120.4","Anthropocene",NA,1980,1982,"Spring",5,15.3979214,1.436068381,12.13,7.1,9.28,0.59,1.63,0.16,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,90.36363636,166.9809514,154,2.898471207,NA,NA,NA,NA,NA,NA,0.060786001,0.060786001,"no",NA
1002,"LACM-M","82-59.4","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island: Wilson Rock","National Park","Medium","34.11","-120.4","Anthropocene",NA,1980,1982,"Spring",5,15.3979214,1.436068381,17.09,10.45,13.36,0.61,2.03,0.27,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,90.36363636,166.9809514,154,2.898471207,NA,NA,NA,NA,NA,NA,0.060786001,0.060786001,"no",NA
1003,"LACM-M","82-59.4","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island: Wilson Rock","National Park","Medium","34.11","-120.4","Anthropocene",NA,1980,1982,"Spring",5,15.3979214,1.436068381,20.04,12.61,15.9,0.63,2.65,0.51,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,90.36363636,166.9809514,154,2.898471207,NA,NA,NA,NA,NA,NA,0.060786001,0.060786001,"no",NA
1004,"LACM-M","82-59.4","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island: Wilson Rock","National Park","Medium","34.11","-120.4","Anthropocene",NA,1980,1982,"Spring",5,15.3979214,1.436068381,18.46,10.78,14.11,0.58,2.78,0.36,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,90.36363636,166.9809514,154,2.898471207,NA,NA,NA,NA,NA,NA,0.060786001,0.060786001,"no",NA
1005,"LACM-M","82-59.5","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island: Wilson Rock","National Park","Medium","34.11","-120.4","Anthropocene",NA,1980,1982,"Spring",5,15.3979214,1.436068381,19.41,11.43,14.89,0.59,2.01,0.31,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,90.36363636,166.9809514,154,2.898471207,NA,NA,NA,NA,NA,NA,0.060786001,0.060786001,"no",NA
1006,"LACM-M","82-59.5","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island: Wilson Rock","National Park","Medium","34.11","-120.4","Anthropocene",NA,1980,1982,"Spring",5,15.3979214,1.436068381,23.03,13.49,17.63,0.59,2.92,0.59,"gravel","subtidal",1,0,0,0,1,0,1,0,0,0,90.36363636,166.9809514,154,2.898471207,NA,NA,NA,NA,NA,NA,0.060786001,0.060786001,"no",NA
1007,"LACM-M","82-59.5","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island: Wilson Rock","National Park","Medium","34.11","-120.4","Anthropocene",NA,1980,1982,"Spring",5,15.3979214,1.436068381,22.94,13.54,17.62,0.59,3.29,0.48,"gravel","subtidal",1,0,0,0,1,0,1,0,0,0,90.36363636,166.9809514,154,2.898471207,NA,NA,NA,NA,NA,NA,0.060786001,0.060786001,"no",NA
1008,"LACM-M","82-59.5","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island: Wilson Rock","National Park","Medium","34.11","-120.4","Anthropocene",NA,1980,1982,"Spring",5,15.3979214,1.436068381,27.24,15.29,20.41,0.56,3.51,0.97,"gravel","subtidal",1,0,0,0,0,0,1,0,0,0,90.36363636,166.9809514,154,2.898471207,NA,NA,NA,NA,NA,NA,0.060786001,0.060786001,"no",NA
34,"CAS","85062","Bickford","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.35","-120.85","Anthropocene",NA,1960,1961,NA,NA,14.56054417,1.359396733,41.08,20.42,28.96,0.5,2.85,0.81,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,211.2934132,313.6027014,167,4.290830498,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
35,"CAS","85062","Bickford","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.35","-120.85","Anthropocene",NA,1960,1961,NA,NA,14.56054417,1.359396733,33.45,18.58,24.93,0.56,3.06,0.49,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,211.2934132,313.6027014,167,4.290830498,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
36,"CAS","85062","Bickford","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.35","-120.85","Anthropocene",NA,1960,1961,NA,NA,14.56054417,1.359396733,36.72,21.63,28.18,0.59,3.73,0.88,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,211.2934132,313.6027014,167,4.290830498,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
37,"CAS","85062","Bickford","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.35","-120.85","Anthropocene",NA,1960,1961,NA,NA,14.56054417,1.359396733,39.93,21.92,29.58,0.55,4.15,0.99,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,211.2934132,313.6027014,167,4.290830498,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
38,"CAS","85062","Bickford","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.35","-120.85","Anthropocene",NA,1960,1961,NA,NA,14.56054417,1.359396733,37.78,20.29,27.69,0.54,4.34,0.6,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,211.2934132,313.6027014,167,4.290830498,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
39,"CAS","85062","Bickford","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.35","-120.85","Anthropocene",NA,1960,1961,NA,NA,14.56054417,1.359396733,39.81,22.09,29.65,0.56,4.34,1,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,211.2934132,313.6027014,167,4.290830498,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
40,"CAS","85062","Bickford","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.35","-120.85","Anthropocene",NA,1960,1961,NA,NA,14.56054417,1.359396733,35.17,20.27,26.7,0.58,4.39,0.63,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,211.2934132,313.6027014,167,4.290830498,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
41,"CAS","85062","Bickford","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.35","-120.85","Anthropocene",NA,1960,1961,NA,NA,14.56054417,1.359396733,37.4,21.53,28.38,0.58,4.5,1.07,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,211.2934132,313.6027014,167,4.290830498,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
42,"CAS","85062","Bickford","Northern California","San Luis Obispo","Coastal","MB","Morro Bay",NA,NA,"35.35","-120.85","Anthropocene",NA,1960,1961,NA,NA,14.56054417,1.359396733,40.02,20.82,28.87,0.52,4.77,0.91,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,211.2934132,313.6027014,167,4.290830498,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
2872,"SBNHM","85419","Womak","Northern California","Santa Barbara","Coastal","SB","Santa Barbara Harbor","Santa Barbara",NA,"34.41","-119.69","Anthropocene",NA,1980,1981,"Winter",1,15.52454,1.215348,12.42,7.01,9.33,0.56,1.72,0.23,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,155.8207,358.8928,513,2.899787,NA,NA,NA,NA,NA,NA,1075.550049,1075.550049,"no",NA
2873,"SBNHM","85419","Womak","Northern California","Santa Barbara","Coastal","SB","Santa Barbara Harbor","Santa Barbara",NA,"34.41","-119.69","Anthropocene",NA,1980,1981,"Winter",1,15.52454,1.215348,15.18,8.56,11.4,0.56,1.79,0.2,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,155.8207,358.8928,513,2.899787,NA,NA,NA,NA,NA,NA,1075.550049,1075.550049,"no",NA
2874,"SBNHM","85419","Womak","Northern California","Santa Barbara","Coastal","SB","Santa Barbara Harbor","Santa Barbara",NA,"34.41","-119.69","Anthropocene",NA,1980,1981,"Winter",1,15.52454,1.215348,23.34,12.17,16.85,0.52,2.61,0.36,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,155.8207,358.8928,513,2.899787,NA,NA,NA,NA,NA,NA,1075.550049,1075.550049,"no",NA
2875,"SBNHM","85419","Womak","Northern California","Santa Barbara","Coastal","SB","Santa Barbara Harbor","Santa Barbara",NA,"34.41","-119.69","Anthropocene",NA,1980,1981,"Winter",1,15.52454,1.215348,27.67,14.46,20,0.52,2.9,0.33,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,155.8207,358.8928,513,2.899787,NA,NA,NA,NA,NA,NA,1075.550049,1075.550049,"no",NA
2846,"SBNHM","86028","Poorman","Southern California Bight","Los Angeles","Off Shore","SCZI","Santa Cruz Island: Prisoner's Harbor","National Park","Large","34.02","-119.69","Anthropocene",NA,1960,1969,"Winter",3,15.41581,1.473795,10.47,6.16,8.03,0.59,1.22,0.54,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
2847,"SBNHM","86028","Poorman","Southern California Bight","Los Angeles","Off Shore","SCZI","Santa Cruz Island: Prisoner's Harbor","National Park","Large","34.02","-119.69","Anthropocene",NA,1960,1969,"Winter",3,15.41581,1.473795,15.52,9.1,11.88,0.59,1.79,0.58,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
2848,"SBNHM","86028","Poorman","Southern California Bight","Los Angeles","Off Shore","SCZI","Santa Cruz Island: Prisoner's Harbor","National Park","Large","34.02","-119.69","Anthropocene",NA,1960,1969,"Winter",3,15.41581,1.473795,17.11,9.75,12.92,0.57,2.02,0.48,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
2849,"SBNHM","86028","Poorman","Southern California Bight","Los Angeles","Off Shore","SCZI","Santa Cruz Island: Prisoner's Harbor","National Park","Large","34.02","-119.69","Anthropocene",NA,1960,1969,"Winter",3,15.41581,1.473795,17.42,9.96,13.17,0.57,2.32,0.37,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA
2722,"SBNHM","86031","Burch","Southern California Bight","Los Angeles","Coastal","LA","El Segundo Beach","Los Angeles",NA,"33.9","-118.42","Anthropocene",NA,1950,1951,"Summer",8,15.94393,1.673676,33.42,19.93,25.81,0.6,4.02,0.75,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,158.2609,369.9562,23,0.9239615,NA,NA,NA,NA,NA,NA,712.4439697,712.4439697,"no",NA
2723,"SBNHM","86031","Burch","Southern California Bight","Los Angeles","Coastal","LA","El Segundo Beach","Los Angeles",NA,"33.9","-118.42","Anthropocene",NA,1950,1951,"Summer",8,15.94393,1.673676,34.5,19.53,25.96,0.57,4.07,0.66,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,158.2609,369.9562,23,0.9239615,NA,NA,NA,NA,NA,NA,712.4439697,712.4439697,"no",NA
2724,"SBNHM","86031","Burch","Southern California Bight","Los Angeles","Coastal","LA","El Segundo Beach","Los Angeles",NA,"33.9","-118.42","Anthropocene",NA,1950,1951,"Summer",8,15.94393,1.673676,33.56,18.38,24.84,0.55,4.16,0.87,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,158.2609,369.9562,23,0.9239615,NA,NA,NA,NA,NA,NA,712.4439697,712.4439697,"no",NA
2867,"SBNHM","97997","Meistrell","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1970,1974,"Summer",8,15.4412,2.016344,20.31,11.88,15.53,0.59,2.26,0.49,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,122.8135,104.1188,193,3.032556,NA,NA,NA,NA,NA,NA,1921.060059,1921.060059,"no",NA
2868,"SBNHM","97997","Meistrell","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1970,1974,"Summer",8,15.4412,2.016344,20.25,11.67,15.37,0.58,2.44,0.33,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,122.8135,104.1188,193,3.032556,NA,NA,NA,NA,NA,NA,1921.060059,1921.060059,"no",NA
2869,"SBNHM","97997","Meistrell","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1970,1974,"Summer",8,15.4412,2.016344,24.44,13.66,18.27,0.56,2.77,0.82,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,122.8135,104.1188,193,3.032556,NA,NA,NA,NA,NA,NA,1921.060059,1921.060059,"no",NA
2870,"SBNHM","97997","Meistrell","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1970,1974,"Summer",8,15.4412,2.016344,26.22,15.31,20.04,0.58,3.06,0.81,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,122.8135,104.1188,193,3.032556,NA,NA,NA,NA,NA,NA,1921.060059,1921.060059,"no",NA
2871,"SBNHM","97997","Meistrell","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1970,1974,"Summer",8,15.4412,2.016344,32.1,18.76,24.54,0.58,3.44,1.01,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,122.8135,104.1188,193,3.032556,NA,NA,NA,NA,NA,NA,1921.060059,1921.060059,"no",NA
2763,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,32.37,18.24,24.3,0.56,3.19,1.26,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2764,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,31.47,18.21,23.94,0.58,3.36,0.81,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2765,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,34.75,19.42,25.98,0.56,3.36,0.89,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2766,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,31.14,17.98,23.66,0.58,3.53,1.07,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2767,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,30.82,18.37,23.79,0.6,3.63,0.78,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2768,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,33.16,19.35,25.33,0.58,3.74,0.73,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2769,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,33.82,18.63,25.1,0.55,3.84,1.14,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2770,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,33.67,19.82,25.83,0.59,3.86,1.36,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2771,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,32.02,18.93,24.62,0.59,3.91,0.81,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2772,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,33.29,18.91,25.09,0.57,3.92,0.77,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2773,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,34.47,19.82,26.14,0.58,3.95,1.17,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2774,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,33.83,20.52,26.35,0.61,4.22,1.22,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2775,"SBNHM","98176","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Redondo Beach","Los Angeles",NA,"33.85","-118.4","Anthropocene",NA,1950,1958,"Spring",5,17.5099,1.581643,31.37,19.03,24.43,0.61,4.33,0.88,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1392.880005,1392.880005,"no",NA
2908,"SBNHM","100023","Berry","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large","33.35","-118.32","Holocene",NA,1900,1903,NA,NA,15.69128593,1.663644605,19.73,10.56,14.43,0.54,2.38,0.62,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343717,0.0343717,"no",NA
2909,"SBNHM","100023","Berry","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large","33.35","-118.32","Holocene",NA,1900,1903,NA,NA,15.69128593,1.663644605,22.69,11.73,16.31,0.52,2.49,0.52,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343717,0.0343717,"no",NA
2910,"SBNHM","100023","Berry","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large","33.35","-118.32","Holocene",NA,1900,1903,NA,NA,15.69128593,1.663644605,20.24,11.5,15.26,0.57,2.51,0.6,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343717,0.0343717,"no",NA
2911,"SBNHM","100023","Berry","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large","33.35","-118.32","Holocene",NA,1900,1903,NA,NA,15.69128593,1.663644605,23.16,13.41,17.62,0.58,2.6,0.64,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343717,0.0343717,"no",NA
2912,"SBNHM","100023","Berry","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large","33.35","-118.32","Holocene",NA,1900,1903,NA,NA,15.69128593,1.663644605,20.74,10.62,14.84,0.51,2.61,0.55,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343717,0.0343717,"no",NA
2913,"SBNHM","100023","Berry","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large","33.35","-118.32","Holocene",NA,1900,1903,NA,NA,15.69128593,1.663644605,24.12,13.12,17.79,0.54,2.65,0.75,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343717,0.0343717,"no",NA
2914,"SBNHM","100023","Berry","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Avalon","CAT","Large","33.35","-118.32","Holocene",NA,1900,1903,NA,NA,15.69128593,1.663644605,25.4,13.72,18.67,0.54,3.05,0.54,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343717,0.0343717,"no",NA
