"Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Coastal_Proximity","Location","Site","SoCal_Group","Island_Size","Latitude","Longitude","Epoch","Formation","Decade","Year","Season","Month","Mean_SST","Mean_SST_Sdev","Length_mm","Width_mm","Geometric_Mean","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","mean_pvolc3","sd_pvolc3","zooplankton_n_points_used","zooplankton_mean_distance","fish_total_catch_wt_kg","fish_cpue_kg_per_ha_der","sd_total_catch_wt_kg","sd_cpue_kg_per_ha_der","fish_n_points_used","fish_mean_distance","Population_Density","Population_Density_NoBaja","MPA","Image_url","Data_Type"
750,"LACM-M","65-2.2","VeleroIV","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.67,-118.25,"Anthropocene",NA,1960,1965,"Winter",1,16.46534284,1.973515681,20.2,15.15,19.5197976423937,0.602385685884692,3.89,0.76,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
751,"LACM-M","65-2.2","VeleroIV","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.67,-118.25,"Anthropocene",NA,1960,1965,"Winter",1,16.46534284,1.973515681,34.48,17.17,22.5020732378152,0.582231264835538,4.09,0.69,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
752,"LACM-M","65-2.2","VeleroIV","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.67,-118.25,"Anthropocene",NA,1960,1965,"Winter",1,16.46534284,1.973515681,18,16.29,20.9643554635004,0.603780578206079,4.11,0.63,"gravel","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
753,"LACM-M","65-2.2","VeleroIV","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.67,-118.25,"Anthropocene",NA,1960,1965,"Winter",1,16.46534284,1.973515681,13.72,16.86,22.5049861141926,0.561251664447403,4.14,0.73,"gravel","subtidal",1,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
754,"LACM-M","65-2.2","VeleroIV","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.67,-118.25,"Anthropocene",NA,1960,1965,"Winter",1,16.46534284,1.973515681,38.9,15.96,21.1130954622954,0.571428571428572,4.17,0.62,"gravel","subtidal",0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
755,"LACM-M","65-2.2","VeleroIV","Southern California Bight","Los Angeles","Coastal","LA","Point Fermin","Los Angeles",NA,33.67,-118.25,"Anthropocene",NA,1960,1965,"Winter",1,16.46534284,1.973515681,16,16.47,21.4439362058368,0.589899713467049,4.26,0.87,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
756,"LACM-M","65-3.3","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Harbor Light","Los Angeles",NA,33.68,-118.24,"Anthropocene",NA,1960,1965,"Winter",2,16.46534284,1.973515681,20,11.84,16.2999877300567,0.527629233511586,2.57,0.95,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
757,"LACM-M","65-3.3","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Harbor Light","Los Angeles",NA,33.68,-118.24,"Anthropocene",NA,1960,1965,"Winter",2,16.46534284,1.973515681,13.22,15.72,20.5025071637593,0.587883320867614,3.6,0.82,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
758,"LACM-M","65-3.3","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Harbor Light","Los Angeles",NA,33.68,-118.24,"Anthropocene",NA,1960,1965,"Winter",2,16.46534284,1.973515681,12.45,15.29,20.174731720645,0.574380165289256,3.64,0.84,"gravel","subtidal",0,0,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
759,"LACM-M","65-3.3","Velero III","Southern California Bight","Los Angeles","Coastal","LA","Los Angeles: Harbor Light","Los Angeles",NA,33.68,-118.24,"Anthropocene",NA,1960,1965,"Winter",2,16.46534284,1.973515681,14.4,16.99,22.5690097257279,0.566711140760507,3.93,0.98,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
760,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,17.17,8.67,10.9025547464803,0.632385120350109,1.93,0.55,"rocky reef or intertidal","subtidal",1,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
761,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,19.03,9.69,12.1202475222249,0.639182058047493,2.22,0.58,"rocky reef or intertidal","subtidal",1,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
762,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,28.69,9.46,12.4556814345904,0.576829268292683,2.33,0.29,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
763,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,21,12.88,17.5744815001752,0.537114261884904,2.41,0.63,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,1,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
764,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,19.39,10.29,13.2920765872004,0.599301106581246,2.5,0.19,"rocky reef or intertidal","subtidal",1,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
765,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,22.6,10.52,14.0408261865177,0.56136606189968,2.54,0.42,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
766,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,20,10.57,13.4717073899339,0.615608619685498,2.68,0.29,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
767,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,19,12.1,15.7188421965487,0.592556317335945,2.71,0.39,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
768,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,21,11.65,14.9598295444835,0.606454971369079,2.94,0.38,"rocky reef or intertidal","subtidal",1,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
769,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,17,12.73,16.9616626543508,0.563274336283186,3.02,0.42,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
770,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,19.89,13.02,16.851296686012,0.59697386519945,3.11,0.41,"rocky reef or intertidal","subtidal",1,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
771,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,18,12.36,16.5461173693408,0.558013544018059,3.2,0.41,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
772,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,20.5,14.59,19.3940764152357,0.565942591155935,3.61,0.56,"rocky reef or intertidal","subtidal",0,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
773,"LACM-M","66-51.5","McLean","Southern California Bight","Los Angeles","Off Shore","SCI","San Clemente Island: Wilson Cove","SCI","Medium",33.01,-118.55,"Anthropocene",NA,1960,1966,"Summer",9,16.49894706,1.675475403,11.65,14.68,19.5215982952216,0.565485362095532,3.75,0.51,"rocky reef or intertidal","subtidal",1,0,0,0,0,0,0,0,0,0,173.7480981,269.9397202,1183,3.206201451,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
774,"LACM-M","66-58.3","McLean","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of Inspiration Point","Los Angeles",NA,33.73,-118.37,"Anthropocene",NA,1960,1966,"Fall",12,16.49894706,1.675475403,23.51,5.12,6.48345586859354,0.623629719853837,0.94,0.45,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,514.8697479,668.1862185,238,3.816903377,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
775,"LACM-M","66-58.3","McLean","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of Inspiration Point","Los Angeles",NA,33.73,-118.37,"Anthropocene",NA,1960,1966,"Fall",12,16.49894706,1.675475403,27.5,6.03,7.78082257862239,0.600597609561753,1.44,0.21,NA,"subtidal",0,0,0,1,0,0,0,0,0,0,514.8697479,668.1862185,238,3.816903377,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
776,"LACM-M","66-58.3","McLean","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of Inspiration Point","Los Angeles",NA,33.73,-118.37,"Anthropocene",NA,1960,1966,"Fall",12,16.49894706,1.675475403,18.01,6.87,8.66539670182502,0.628545288197621,1.65,0.52,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,514.8697479,668.1862185,238,3.816903377,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
777,"LACM-M","66-58.3","McLean","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of Inspiration Point","Los Angeles",NA,33.73,-118.37,"Anthropocene",NA,1960,1966,"Fall",12,16.49894706,1.675475403,18.5,10.1,13.2032571738946,0.585168018539977,2.49,0.3,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,514.8697479,668.1862185,238,3.816903377,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
778,"LACM-M","66-58.3","McLean","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of Inspiration Point","Los Angeles",NA,33.73,-118.37,"Anthropocene",NA,1960,1966,"Fall",12,16.49894706,1.675475403,16.26,11.96,15.4506181106129,0.599198396793587,2.66,0.72,NA,"subtidal",1,1,0,1,1,0,0,0,0,0,514.8697479,668.1862185,238,3.816903377,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
779,"LACM-M","66-58.3","McLean","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of Inspiration Point","Los Angeles",NA,33.73,-118.37,"Anthropocene",NA,1960,1966,"Fall",12,16.49894706,1.675475403,10.97,10.54,13.623854080252,0.598523566155593,2.74,0.29,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,514.8697479,668.1862185,238,3.816903377,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
780,"LACM-M","66-58.3","McLean","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of Inspiration Point","Los Angeles",NA,33.73,-118.37,"Anthropocene",NA,1960,1966,"Fall",12,16.49894706,1.675475403,20,12.74,16.7453695092106,0.578827805542935,3.07,0.51,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,514.8697479,668.1862185,238,3.816903377,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
781,"LACM-M","66-58.3","McLean","Southern California Bight","Los Angeles","Off Shore","LA","Palos Verdes: South of Inspiration Point","Los Angeles",NA,33.73,-118.37,"Anthropocene",NA,1960,1966,"Fall",12,16.49894706,1.675475403,19,14.18,17.810294775775,0.633884666964685,3.56,0.56,NA,"subtidal",1,0,0,0,0,0,0,0,0,0,514.8697479,668.1862185,238,3.816903377,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
782,"LACM-M","67-38.5","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island","National Park","Medium",34.03,-120.3,"Anthropocene",NA,1960,1967,"Summer",8,15.64654819,1.860891252,26.72,15.8,21.1269969470344,0.55929203539823,4.07,0.51,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,298.9714286,301.2653204,35,2.773782733,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
783,"LACM-M","67-38.5","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island","National Park","Medium",34.03,-120.3,"Anthropocene",NA,1960,1967,"Summer",8,15.64654819,1.860891252,22.63,12.02,16.0195817673246,0.562997658079625,3.32,0.21,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,298.9714286,301.2653204,35,2.773782733,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
784,"LACM-M","67-38.5","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island","National Park","Medium",34.03,-120.3,"Anthropocene",NA,1960,1967,"Summer",8,15.64654819,1.860891252,19,8.09,10.4389798352138,0.600593912397921,0.15,2.08,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,298.9714286,301.2653204,35,2.773782733,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
785,"LACM-M","67-38.5","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island","National Park","Medium",34.03,-120.3,"Anthropocene",NA,1960,1967,"Summer",8,15.64654819,1.860891252,21.22,5.44,6.84783177363463,0.631090487238979,1.41,0.12,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,298.9714286,301.2653204,35,2.773782733,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
786,"LACM-M","67-38.5","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island","National Park","Medium",34.03,-120.3,"Anthropocene",NA,1960,1967,"Summer",8,15.64654819,1.860891252,31.14,5.94,7.65687925985515,0.601823708206687,1.43,0.21,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,298.9714286,301.2653204,35,2.773782733,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
787,"LACM-M","67-38.5","McLean","Northern California","Santa Barbara","Off Shore","SMI","San Miguel Island","National Park","Medium",34.03,-120.3,"Anthropocene",NA,1960,1967,"Summer",8,15.64654819,1.860891252,16.49,5.88,7.75958761790857,0.57421875,1.59,0.16,"sand","subtidal",0,0,0,0,0,0,0,0,0,0,298.9714286,301.2653204,35,2.773782733,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
788,"LACM-M","67-11.4","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large",33.42,-118.5,"Anthropocene",NA,1960,1967,"Winter",2,16.96060642,1.961336051,26.69,12.01,15.3660860338604,0.61088504577823,2.55,0.45,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,183.8992248,179.9384376,129,4.083615535,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
789,"LACM-M","67-11.4","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large",33.42,-118.5,"Anthropocene",NA,1960,1967,"Winter",2,16.96060642,1.961336051,23,10.91,14.3254005179611,0.580010632642212,2.63,0.23,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,183.8992248,179.9384376,129,4.083615535,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
790,"LACM-M","67-11.4","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: Catalina Harbor","CAT","Large",33.42,-118.5,"Anthropocene",NA,1960,1967,"Winter",2,16.96060642,1.961336051,16.87,12.16,16.4782523345165,0.544558889386476,2.94,0.29,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,183.8992248,179.9384376,129,4.083615535,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
791,"LACM-M","68-25.3","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: West End","CAT","Large",33.48,-118.6,"Anthropocene",NA,1960,1968,"Spring",4,16.51691922,1.480323832,13.52,9.5,12.2321298227251,0.603174603174603,2.33,0.3,NA,"subtidal",0,0,1,0,0,0,0,0,0,0,293.2742857,575.987522,175,3.438554391,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
792,"LACM-M","68-25.3","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: West End","CAT","Large",33.48,-118.6,"Anthropocene",NA,1960,1968,"Spring",4,16.51691922,1.480323832,13.63,12.35,16.3252258789886,0.572289156626506,3.15,0.36,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,293.2742857,575.987522,175,3.438554391,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
793,"LACM-M","68-25.3","McLean","Southern California Bight","Los Angeles","Off Shore","CAT","Santa Catalina Island: West End","CAT","Large",33.48,-118.6,"Anthropocene",NA,1960,1968,"Spring",4,16.51691922,1.480323832,10.59,16.12,20.7422949549947,0.603971524915699,3.74,0.47,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,293.2742857,575.987522,175,3.438554391,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
794,"LACM-M","105761","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Manhattan Beach","Los Angeles",NA,33.93,-118.44,"Anthropocene",NA,1960,1968,"Winter",1,16.51691922,1.480323832,12.55,21.4,27.7290822062325,0.595602560534372,4.68,1.6,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,728.4375,957.4018233,48,3.688295345,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
795,"LACM-M","105761","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Manhattan Beach","Los Angeles",NA,33.93,-118.44,"Anthropocene",NA,1960,1968,"Winter",1,16.51691922,1.480323832,16.33,20.48,26.8304304848059,0.582645803698435,5.04,1,NA,"subtidal",0,0,0,0,0,0,0,0,0,0,728.4375,957.4018233,48,3.688295345,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
796,"LACM-M","105761","Baxter","Southern California Bight","Los Angeles","Coastal","LA","Manhattan Beach","Los Angeles",NA,33.93,-118.44,"Anthropocene",NA,1960,1968,"Winter",1,16.51691922,1.480323832,20,21.12,27.7114272458132,0.580858085808581,5.56,1.37,NA,"subtidal",0,1,0,0,0,0,0,0,0,0,728.4375,957.4018233,48,3.688295345,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
797,"LACM-M","68-193.2","LaFollette","Southern California Bight","Los Angeles","Coastal","LA","White Point","Los Angeles",NA,33.72,-118.32,"Anthropocene",NA,1960,1968,"Fall",12,16.51691922,1.480323832,17.94,5.92,7.53477272384509,0.617309697601668,1.08,0.36,"gravel","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
798,"LACM-M","68-193.2","LaFollette","Southern California Bight","Los Angeles","Coastal","LA","White Point","Los Angeles",NA,33.72,-118.32,"Anthropocene",NA,1960,1968,"Fall",12,16.51691922,1.480323832,19,6.36,8.35279593908531,0.579762989972653,1.34,0.55,"gravel","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
799,"LACM-M","68-193.2","LaFollette","Southern California Bight","Los Angeles","Coastal","LA","White Point","Los Angeles",NA,33.72,-118.32,"Anthropocene",NA,1960,1968,"Fall",12,16.51691922,1.480323832,13.97,6.25,8.07774721070176,0.598659003831418,1.43,0.31,"gravel","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
800,"LACM-M","68-193.2","LaFollette","Southern California Bight","Los Angeles","Coastal","LA","White Point","Los Angeles",NA,33.72,-118.32,"Anthropocene",NA,1960,1968,"Fall",12,16.51691922,1.480323832,19,8.44,10.9783058802349,0.591036414565826,2.08,0.32,"gravel","intertidal",0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
801,"LACM-M","69-11.2","McLean","Southern California Bight","Santa Barbara","Off Shore","SCZI","Santa Cruz Island: Fourney's Cove","National Park","Large",34.06,-119.92,"Anthropocene",NA,1960,1969,"Winter",3,15.41581074,1.473795103,11.25,10.34,13.2815812311637,0.60609613130129,2.24,0.54,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,461.7916667,602.3122821,24,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
802,"LACM-M","69-11.2","McLean","Southern California Bight","Santa Barbara","Off Shore","SCZI","Santa Cruz Island: Fourney's Cove","National Park","Large",34.06,-119.92,"Anthropocene",NA,1960,1969,"Winter",3,15.41581074,1.473795103,21,10.38,13.4314705077292,0.597238204833142,2.26,0.26,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,461.7916667,602.3122821,24,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
803,"LACM-M","69-11.2","McLean","Southern California Bight","Santa Barbara","Off Shore","SCZI","Santa Cruz Island: Fourney's Cove","National Park","Large",34.06,-119.92,"Anthropocene",NA,1960,1969,"Winter",3,15.41581074,1.473795103,20,10.47,13.5360629431161,0.598285714285714,2.45,0.36,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,461.7916667,602.3122821,24,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
804,"LACM-M","69-11.2","McLean","Southern California Bight","Santa Barbara","Off Shore","SCZI","Santa Cruz Island: Fourney's Cove","National Park","Large",34.06,-119.92,"Anthropocene",NA,1960,1969,"Winter",3,15.41581074,1.473795103,12.91,10.27,13.6791593308946,0.563666300768386,2.49,0.35,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,461.7916667,602.3122821,24,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
805,"LACM-M","69-11.2","McLean","Southern California Bight","Santa Barbara","Off Shore","SCZI","Santa Cruz Island: Fourney's Cove","National Park","Large",34.06,-119.92,"Anthropocene",NA,1960,1969,"Winter",3,15.41581074,1.473795103,33.56,10.95,14.507205106429,0.569719042663892,2.62,0.26,"rocky reef or intertidal","intertidal",1,0,0,0,0,0,1,0,0,0,461.7916667,602.3122821,24,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
806,"LACM-M","69-11.2","McLean","Southern California Bight","Santa Barbara","Off Shore","SCZI","Santa Cruz Island: Fourney's Cove","National Park","Large",34.06,-119.92,"Anthropocene",NA,1960,1969,"Winter",3,15.41581074,1.473795103,20.85,11.38,15.0826456565153,0.569284642321161,2.65,0.22,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,0,0,0,0,461.7916667,602.3122821,24,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
807,"LACM-M","69-11.2","McLean","Southern California Bight","Santa Barbara","Off Shore","SCZI","Santa Cruz Island: Fourney's Cove","National Park","Large",34.06,-119.92,"Anthropocene",NA,1960,1969,"Winter",3,15.41581074,1.473795103,17.06,11.76,15.7970630181689,0.554194156456173,2.82,0.33,"rocky reef or intertidal","intertidal",0,0,0,0,0,0,1,0,0,0,461.7916667,602.3122821,24,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"Museum/Field"
